query	grouping_confidence	location_confidence	orientation_confidence
scaffold_8997	1.0	1.0	1.0
scaffold_9086	1.0	1.0	1.0
scaffold_9066	1.0	1.0	1.0
scaffold_8839	1.0	1.0	1.0
scaffold_1122	1.0	0.5569139762114964	1.0
scaffold_7147	1.0	1.0	1.0
scaffold_5114	1.0	1.0	1.0
scaffold_4984	1.0	1.0	1.0
scaffold_5097	0.909895170575047	1.0	1.0
scaffold_4045	1.0	1.0	1.0
scaffold_8746	1.0	1.0	1.0
scaffold_4590	1.0	1.0	1.0
scaffold_7075	1.0	1.0	1.0
scaffold_8883	1.0	1.0	1.0
scaffold_7869	1.0	1.0	1.0
scaffold_6089	1.0	1.0	1.0
scaffold_5950	1.0	1.0	1.0
scaffold_2059	1.0	1.0	1.0
scaffold_1244	1.0	0.9092917703106204	1.0
scaffold_6890	1.0	1.0	1.0
scaffold_3307	1.0	1.0	1.0
scaffold_80	1.0	0.9656857855361596	0.9994873787245983
scaffold_5639	1.0	1.0	1.0
scaffold_3122	1.0	1.0	1.0
scaffold_1496	1.0	1.0	1.0
scaffold_364	1.0	1.0	1.0
scaffold_136	1.0	1.0	1.0
scaffold_2130	1.0	1.0	1.0
scaffold_95	1.0	1.0	1.0
scaffold_140	1.0	1.0	1.0
scaffold_1789	1.0	1.0	1.0
scaffold_977	1.0	0.9677177776510616	1.0
scaffold_537	1.0	1.0	1.0
scaffold_8226	1.0	1.0	1.0
scaffold_6346	1.0	1.0	1.0
scaffold_5324	1.0	1.0	1.0
scaffold_666	1.0	1.0	1.0
scaffold_1254	1.0	1.0	1.0
scaffold_2585	1.0	1.0	1.0
scaffold_2238	1.0	1.0	1.0
scaffold_673	1.0	0.9968811091676099	1.0
scaffold_672	1.0	1.0	1.0
scaffold_1665	1.0	1.0	1.0
scaffold_854	1.0	1.0	1.0
scaffold_3398	1.0	1.0	1.0
scaffold_541	1.0	0.9863145023931185	1.0
scaffold_3282	1.0	1.0	1.0
scaffold_3716	1.0	1.0	1.0
scaffold_1230	1.0	1.0	1.0
scaffold_2829	1.0	1.0	1.0
scaffold_751	1.0	1.0	1.0
scaffold_1484	1.0	0.8781868548316777	1.0
scaffold_338	1.0	1.0	1.0
scaffold_1476	1.0	1.0	1.0
scaffold_649	1.0	1.0	1.0
scaffold_630	1.0	0.9937654793306888	1.0
scaffold_421	1.0	1.0	1.0
scaffold_749	1.0	1.0	1.0
scaffold_559	1.0	1.0	1.0
scaffold_262	1.0	0.9967908163416491	1.0
scaffold_291	0.9994365538560606	0.9547780554563846	1.0
scaffold_4269	1.0	1.0	1.0
scaffold_7680	1.0	1.0	1.0
scaffold_2477	1.0	1.0	1.0
scaffold_8800	1.0	1.0	1.0
scaffold_1336	1.0	0.9403924336325474	1.0
scaffold_3263	1.0	1.0	1.0
scaffold_2427	1.0	1.0	1.0
scaffold_6595	1.0	1.0	1.0
scaffold_3233	1.0	0.4631016612239103	0.9849959759322424
scaffold_7055	1.0	1.0	1.0
scaffold_3797	1.0	1.0	1.0
scaffold_4407	1.0	1.0	1.0
scaffold_4897	1.0	1.0	1.0
scaffold_3168	0.9974993357610615	1.0	1.0
scaffold_2539	1.0	1.0	1.0
scaffold_3898	1.0	1.0	1.0
scaffold_4444	1.0	1.0	1.0
scaffold_7080	1.0	1.0	1.0
scaffold_4043	1.0	1.0	1.0
scaffold_8609	1.0	1.0	1.0
scaffold_2926	1.0	1.0	1.0
scaffold_2910	1.0	0.8809732016925247	0.9096396151198348
scaffold_2860	1.0	1.0	1.0
scaffold_4654	1.0	1.0	1.0
scaffold_6192	1.0	1.0	1.0
scaffold_3191	1.0	1.0	1.0
scaffold_2027	1.0	1.0	1.0
scaffold_7343	1.0	1.0	1.0
scaffold_2215	1.0	1.0	1.0
scaffold_2287	1.0	1.0	1.0
scaffold_4309	1.0	1.0	1.0
scaffold_7491	1.0	1.0	1.0
scaffold_5703	1.0	1.0	1.0
scaffold_1740	1.0	1.0	1.0
scaffold_8535	1.0	1.0	1.0
scaffold_3959	1.0	1.0	1.0
scaffold_3515	1.0	1.0	1.0
scaffold_2241	1.0	0.9636120009212151	1.0
scaffold_4493	1.0	1.0	1.0
scaffold_7269	1.0	1.0	1.0
scaffold_6883	1.0	1.0	1.0
scaffold_2045	1.0	0.9855349696943645	1.0
scaffold_2953	1.0	1.0	1.0
scaffold_3462	1.0	1.0	1.0
scaffold_7309	1.0	1.0	1.0
scaffold_4648	1.0	1.0	1.0
scaffold_4004	1.0	1.0	1.0
scaffold_5381	1.0	1.0	1.0
scaffold_7448	1.0	6.27917793201853e-05	0.5591269841269841
scaffold_3984	1.0	1.0	1.0
scaffold_3914	1.0	1.0	1.0
scaffold_4476	1.0	1.0	1.0
scaffold_4181	1.0	1.0	1.0
scaffold_4415	1.0	1.0	1.0
scaffold_8023	1.0	1.0	1.0
scaffold_7752	1.0	1.0	1.0
scaffold_8118	1.0	1.0	1.0
scaffold_843	0.9992807951611484	0.9960237440755849	1.0
scaffold_4232	1.0	1.0	1.0
scaffold_2948	1.0	1.0	1.0
scaffold_2934	1.0	1.0	1.0
scaffold_2537	1.0	1.0	1.0
scaffold_4671	1.0	1.0	1.0
scaffold_4359	1.0	0.9637596551104725	0.50379758631937
scaffold_5005	1.0	1.0	1.0
scaffold_2943	1.0	1.0	1.0
scaffold_6945	1.0	1.0	1.0
scaffold_4569	1.0	1.0	1.0
scaffold_3090	1.0	1.0	1.0
scaffold_3546	1.0	1.0	1.0
scaffold_3075	1.0	1.0	1.0
scaffold_4235	1.0	1.0	1.0
scaffold_5611	1.0	1.0	1.0
scaffold_3758	1.0	1.0	1.0
scaffold_1816	1.0	1.0	1.0
scaffold_5440	1.0	1.0	1.0
scaffold_9552	1.0	1.0	1.0
scaffold_2036	1.0	1.0	1.0
scaffold_4545	1.0	1.0	1.0
scaffold_9669	1.0	1.0	1.0
scaffold_5011	1.0	1.0	1.0
scaffold_2144	1.0	1.0	1.0
scaffold_8026	1.0	1.0	1.0
scaffold_2486	1.0	1.0	1.0
scaffold_1058	1.0	0.9936055853254708	1.0
scaffold_1205	0.993252129575299	1.0	1.0
scaffold_4505	1.0	1.0	1.0
scaffold_3704	1.0	1.0	1.0
scaffold_1005	1.0	0.8281602934310315	1.0
scaffold_6061	1.0	1.0	1.0
scaffold_2158	1.0	0.9932603292779545	0.9983282342657342
scaffold_4808	1.0	1.0	1.0
scaffold_3473	1.0	1.0	1.0
scaffold_5887	1.0	1.0	1.0
scaffold_7535	1.0	1.0	1.0
scaffold_4222	1.0	1.0	1.0
scaffold_2430	1.0	1.0	1.0
scaffold_3848	1.0	1.0	1.0
scaffold_7392	1.0	1.0	1.0
scaffold_9158	1.0	1.0	1.0
scaffold_3757	1.0	1.0	1.0
scaffold_4815	1.0	1.0	1.0
scaffold_5354	1.0	1.0	1.0
scaffold_6371	1.0	1.0	1.0
scaffold_5708	1.0	1.0	1.0
scaffold_2605	1.0	1.0	1.0
scaffold_2193	1.0	1.0	1.0
scaffold_7859	1.0	1.0	1.0
scaffold_970	1.0	1.0	1.0
scaffold_3494	1.0	1.0	1.0
scaffold_6984	1.0	1.0	1.0
scaffold_8086	1.0	1.0	1.0
scaffold_1939	1.0	0.9743084426686824	1.0
scaffold_1103	1.0	0.9216830280335998	0.9733176679861427
scaffold_2840	1.0	1.0	1.0
scaffold_3004	1.0	1.0	1.0
scaffold_4716	1.0	1.0	1.0
scaffold_2017	1.0	1.0	1.0
scaffold_765	1.0	1.0	1.0
scaffold_3346	1.0	1.0	1.0
scaffold_4825	1.0	1.0	1.0
scaffold_1539	1.0	1.0	1.0
scaffold_6014	1.0	1.0	1.0
scaffold_1366	1.0	1.0	1.0
scaffold_4621	1.0	1.0	1.0
scaffold_1972	1.0	0.9624597181472753	0.9942904974888184
scaffold_5940	1.0	1.0	1.0
scaffold_1593	0.9992738008785819	0.6594078228967815	0.9618527961114156
scaffold_2507	1.0	1.0	1.0
scaffold_3275	1.0	1.0	1.0
scaffold_5130	1.0	1.0	1.0
scaffold_3151	1.0	1.0	1.0
scaffold_6091	1.0	1.0	1.0
scaffold_3533	1.0	1.0	1.0
scaffold_5681	1.0	1.0	1.0
scaffold_3628	1.0	1.0	1.0
scaffold_3331	1.0	0.33814891356076954	1.0
scaffold_5974	1.0	1.0	1.0
scaffold_165	1.0	0.9933290444618347	1.0
scaffold_3849	1.0	1.0	1.0
scaffold_9114	1.0	1.0	1.0
scaffold_1903	1.0	0.07917241077035707	0.9965659518887264
scaffold_3441	1.0	1.0	1.0
scaffold_2025	1.0	1.0	1.0
scaffold_1679	1.0	1.0	1.0
scaffold_2176	1.0	0.9769236256420012	0.984215842572197
scaffold_1833	1.0	1.0	1.0
scaffold_2642	1.0	1.0	1.0
scaffold_4609	1.0	1.0	1.0
scaffold_6727	1.0	1.0	1.0
scaffold_3963	1.0	1.0	1.0
scaffold_1416	0.9975530529599473	1.0	1.0
scaffold_2292	1.0	1.0	1.0
scaffold_2908	1.0	1.0	1.0
scaffold_1791	1.0	0.9920133553392901	1.0
scaffold_3258	1.0	1.0	1.0
scaffold_2460	1.0	1.0	1.0
scaffold_458	1.0	0.9722148480356342	0.9995747066442421
scaffold_1100	1.0	0.8300260364872439	1.0
scaffold_710	1.0	0.47979363714531387	1.0
scaffold_2161	1.0	0.9965029635142527	1.0
scaffold_1161	1.0	1.0	1.0
scaffold_1943	1.0	1.0	1.0
scaffold_4208	1.0	1.0	1.0
scaffold_8530	1.0	1.0	1.0
scaffold_5087	1.0	1.0	1.0
scaffold_2662	1.0	1.0	1.0
scaffold_4610	1.0	1.0	1.0
scaffold_4819	1.0	1.0	1.0
scaffold_2896	1.0	1.0	1.0
scaffold_181	1.0	0.8106721142411637	1.0
scaffold_7597	1.0	1.0	1.0
scaffold_6051	1.0	1.0	1.0
scaffold_4215	1.0	1.0	1.0
scaffold_1394	1.0	0.9621505765863672	1.0
scaffold_1031	1.0	1.0	1.0
scaffold_728	1.0	0.9928283207277658	1.0
scaffold_5299	1.0	1.0	1.0
scaffold_6374	1.0	1.0	1.0
scaffold_1522	1.0	1.0	1.0
scaffold_1504	1.0	1.0	1.0
scaffold_5260	1.0	1.0	1.0
scaffold_4056	1.0	1.0	1.0
scaffold_3382	1.0	1.0	1.0
scaffold_3960	1.0	1.0	1.0
scaffold_2084	1.0	0.9347648139274877	1.0
scaffold_3717	1.0	1.0	1.0
scaffold_2318	1.0	1.0	1.0
scaffold_815	1.0	0.9994177150053489	1.0
scaffold_1222	1.0	1.0	1.0
scaffold_2954	1.0	0.0037454109773550305	0.9870941336971351
scaffold_3323	1.0	1.0	1.0
scaffold_5771	1.0	1.0	1.0
scaffold_4809	1.0	1.0	1.0
scaffold_8615	1.0	1.0	1.0
scaffold_1518	1.0	0.9749752490889558	1.0
scaffold_7341	1.0	1.0	1.0
scaffold_698	1.0	1.0	1.0
scaffold_4205	1.0	1.0	1.0
scaffold_2758	1.0	1.0	1.0
scaffold_4727	1.0	1.0	1.0
scaffold_5672	1.0	1.0	1.0
scaffold_6187	1.0	1.0	1.0
scaffold_5319	1.0	1.0	1.0
scaffold_3326	1.0	1.0	1.0
scaffold_4051	1.0	1.0	1.0
scaffold_5044	1.0	1.0	1.0
scaffold_2716	1.0	1.0	1.0
scaffold_2903	1.0	0.8885285722961074	0.9824350369752723
scaffold_517	1.0	1.0	1.0
scaffold_4515	1.0	1.0	1.0
scaffold_3736	1.0	1.0	1.0
scaffold_919	1.0	0.8086259894797849	0.9831432641100315
scaffold_2778	1.0	1.0	1.0
scaffold_3624	1.0	1.0	1.0
scaffold_3529	1.0	1.0	1.0
scaffold_1077	1.0	1.0	1.0
scaffold_1208	1.0	1.0	1.0
scaffold_1685	1.0	1.0	1.0
scaffold_1559	1.0	0.9612966384469018	1.0
scaffold_4291	1.0	1.0	1.0
scaffold_950	1.0	1.0	1.0
scaffold_1460	1.0	0.6998637629079708	1.0
scaffold_3936	1.0	1.0	1.0
scaffold_248	1.0	1.0	1.0
scaffold_9822	1.0	1.0	1.0
scaffold_1118	1.0	1.0	1.0
scaffold_2194	1.0	0.7146657262330596	1.0
scaffold_1645	1.0	0.9583539467897977	1.0
scaffold_1966	1.0	1.0	1.0
scaffold_583	1.0	1.0	1.0
scaffold_2302	1.0	1.0	1.0
scaffold_2679	1.0	1.0	1.0
scaffold_3542	1.0	1.0	1.0
scaffold_1330	0.9879515956232326	1.0	1.0
scaffold_961	1.0	1.0	1.0
scaffold_3270	1.0	1.0	1.0
scaffold_1309	1.0	1.0	1.0
scaffold_4787	1.0	1.0	1.0
scaffold_3380	1.0	1.0	1.0
scaffold_242	1.0	0.9966795503003258	1.0
scaffold_2749	1.0	1.0	1.0
scaffold_647	1.0	0.43692923194238065	1.0
scaffold_9711	1.0	1.0	1.0
scaffold_3496	1.0	1.0	1.0
scaffold_2385	1.0	0.9751068987117684	1.0
scaffold_8196	1.0	1.0	1.0
scaffold_790	0.9997568377687059	0.9490615788912958	1.0
scaffold_1186	1.0	1.0	1.0
scaffold_796	1.0	0.9844237456810279	1.0
scaffold_413	1.0	0.9766451108150068	1.0
scaffold_1485	1.0	1.0	1.0
scaffold_1697	1.0	1.0	1.0
scaffold_6700	0.9904253864040486	1.0	1.0
scaffold_6975	1.0	1.0	1.0
scaffold_10627	1.0	1.0	1.0
scaffold_4860	1.0	1.0	1.0
scaffold_1414	1.0	1.0	1.0
scaffold_4433	1.0	1.0	1.0
scaffold_2303	1.0	1.0	1.0
scaffold_586	0.998751516016266	0.7937394400535226	0.9962855816279153
scaffold_3636	1.0	1.0	1.0
scaffold_2142	1.0	0.8342963080912628	1.0
scaffold_5080	1.0	1.0	1.0
scaffold_4605	1.0	0.28228769497400347	0.7302308447937131
scaffold_2208	1.0	1.0	1.0
scaffold_516	1.0	0.9751085888453023	1.0
scaffold_5612	0.9673681283025864	1.0	1.0
scaffold_2517	1.0	1.0	1.0
scaffold_8087	1.0	1.0	1.0
scaffold_4646	1.0	1.0	1.0
scaffold_1073	1.0	1.0	1.0
scaffold_4070	1.0	1.0	1.0
scaffold_7306	1.0	1.0	1.0
scaffold_7438	1.0	1.0	1.0
scaffold_2651	1.0	1.0	1.0
scaffold_1082	1.0	0.9306300849607936	1.0
scaffold_1483	1.0	0.9389721308792239	1.0
scaffold_1655	0.9939434501677326	1.0	1.0
scaffold_1618	1.0	0.9361332797053282	1.0
scaffold_10175	1.0	1.0	1.0
scaffold_553	1.0	0.8172235063388668	1.0
scaffold_4824	1.0	1.0	1.0
scaffold_568	1.0	0.937598199597035	0.8998114765208177
scaffold_1408	1.0	0.7677962035797473	0.9869582745414232
scaffold_943	1.0	0.9839593114241002	1.0
scaffold_6047	1.0	1.0	1.0
scaffold_1251	1.0	1.0	1.0
scaffold_3609	1.0	1.0	1.0
scaffold_721	1.0	1.0	1.0
scaffold_802	1.0	1.0	1.0
scaffold_163	1.0	1.0	1.0
scaffold_1287	1.0	1.0	1.0
scaffold_367	0.9995684811632171	1.0	1.0
scaffold_1303	1.0	1.0	1.0
scaffold_173	1.0	1.0	1.0
scaffold_8587	1.0	1.0	1.0
scaffold_7253	1.0	1.0	1.0
scaffold_7012	1.0	1.0	1.0
scaffold_4606	1.0	1.0	1.0
scaffold_1305	1.0	1.0	1.0
scaffold_4971	1.0	1.0	1.0
scaffold_706	1.0	1.0	1.0
scaffold_670	0.9994149336731738	1.0	1.0
scaffold_638	1.0	1.0	1.0
scaffold_2375	1.0	1.0	1.0
scaffold_2310	1.0	1.0	1.0
scaffold_11146	1.0	1.0	1.0
scaffold_2396	1.0	1.0	1.0
scaffold_1927	1.0	1.0	1.0
scaffold_4161	1.0	1.0	1.0
scaffold_4502	1.0	1.0	1.0
scaffold_2870	1.0	1.0	1.0
scaffold_954	1.0	1.0	1.0
scaffold_278	1.0	1.0	1.0
scaffold_3708	1.0	1.0	1.0
scaffold_1980	1.0	1.0	1.0
scaffold_1135	1.0	1.0	1.0
scaffold_131	1.0	1.0	1.0
scaffold_68	1.0	1.0	1.0
scaffold_475	1.0	1.0	1.0
scaffold_445	1.0	1.0	1.0
scaffold_36	1.0	1.0	1.0
scaffold_8241	1.0	1.0	1.0
scaffold_5216	1.0	1.0	1.0
scaffold_1741	1.0	1.0	1.0
scaffold_1136	1.0	1.0	1.0
scaffold_967	1.0	1.0	1.0
scaffold_694	1.0	1.0	1.0
scaffold_585	1.0	1.0	1.0
scaffold_3676	1.0	1.0	1.0
scaffold_1201	1.0	1.0	1.0
scaffold_1185	1.0	1.0	1.0
scaffold_1210	1.0	1.0	1.0
scaffold_253	1.0	0.9709505019309348	1.0
scaffold_13	1.0	0.22984041009333858	0.9565195305018398
scaffold_781	1.0	0.9669959983260972	1.0
scaffold_5262	1.0	1.0	1.0
scaffold_4978	1.0	1.0	1.0
scaffold_4306	1.0	1.0	1.0
scaffold_3174	1.0	0.07135820649634031	1.0
scaffold_10043	1.0	1.0	1.0
scaffold_7094	1.0	1.0	1.0
scaffold_4997	1.0	1.0	1.0
scaffold_3551	1.0	1.0	1.0
scaffold_2160	1.0	1.0	1.0
scaffold_1991	1.0	1.0	1.0
scaffold_166	1.0	1.0	1.0
scaffold_5772	0.5132743362831859	1.0	1.0
scaffold_799	1.0	0.9916111674407281	1.0
scaffold_2297	1.0	1.0	1.0
scaffold_4918	1.0	1.0	1.0
scaffold_2392	1.0	1.0	1.0
scaffold_3899	1.0	1.0	1.0
scaffold_8406	1.0	1.0	1.0
scaffold_3226	1.0	1.0	1.0
scaffold_6033	1.0	1.0	1.0
scaffold_4783	1.0	1.0	1.0
scaffold_988	1.0	1.0	1.0
scaffold_1610	1.0	1.0	1.0
scaffold_4143	1.0	1.0	1.0
scaffold_2171	0.9979432845123092	0.9861630055430096	1.0
scaffold_2102	1.0	1.0	1.0
scaffold_2271	1.0	1.0	1.0
scaffold_6229	1.0	1.0	1.0
scaffold_1730	1.0	1.0	1.0
scaffold_5411	1.0	1.0	1.0
scaffold_4810	1.0	1.0	1.0
scaffold_456	1.0	1.0	1.0
scaffold_5939	1.0	1.0	1.0
scaffold_801	1.0	1.0	1.0
scaffold_9430	1.0	1.0	1.0
scaffold_1925	1.0	0.9991077130335132	1.0
scaffold_1370	1.0	1.0	1.0
scaffold_2575	1.0	1.0	1.0
scaffold_2219	1.0	0.9330486918604651	1.0
scaffold_4652	1.0	1.0	1.0
scaffold_4179	1.0	1.0	1.0
scaffold_4650	1.0	1.0	1.0
scaffold_3612	1.0	1.0	1.0
scaffold_4576	1.0	0.00321709639239779	0.9843057962642018
scaffold_861	1.0	0.09066457507957955	0.9887473004887536
scaffold_905	1.0	0.9939813632882308	1.0
scaffold_376	1.0	1.0	1.0
scaffold_7096	1.0	1.0	1.0
scaffold_739	1.0	0.6426114615542425	1.0
scaffold_502	1.0	0.9919477737130383	1.0
scaffold_827	1.0	1.0	1.0
scaffold_235	1.0	0.09502016950983387	1.0
scaffold_2250	0.9989726405207127	1.0	1.0
scaffold_8278	1.0	1.0	1.0
scaffold_4733	1.0	1.0	1.0
scaffold_2755	1.0	1.0	1.0
scaffold_615	1.0	0.9639132243848949	0.9987637794525377
scaffold_3570	1.0	1.0	1.0
scaffold_992	1.0	0.9890830556909017	1.0
scaffold_6049	1.0	1.0	1.0
scaffold_7208	1.0	1.0	1.0
scaffold_8103	1.0	1.0	1.0
scaffold_1018	1.0	0.9838917442496672	0.9466980181979
scaffold_247	1.0	0.8320721104539199	1.0
scaffold_1589	1.0	1.0	1.0
scaffold_3600	1.0	1.0	1.0
scaffold_495	1.0	0.6680782447267916	1.0
scaffold_2533	1.0	1.0	1.0
scaffold_8860	1.0	1.0	1.0
scaffold_5635	1.0	1.0	1.0
scaffold_9331	1.0	1.0	1.0
scaffold_10886	1.0	1.0	1.0
scaffold_7489	1.0	1.0	1.0
scaffold_3975	1.0	1.0	1.0
scaffold_5542	1.0	1.0	1.0
scaffold_4352	1.0	1.0	1.0
scaffold_7670	1.0	1.0	1.0
scaffold_5740	1.0	1.0	1.0
scaffold_6276	1.0	1.0	1.0
scaffold_8311	1.0	1.0	1.0
scaffold_5925	1.0	1.0	1.0
scaffold_4665	1.0	1.0	1.0
scaffold_4152	1.0	1.0	1.0
scaffold_9383	1.0	1.0	1.0
scaffold_5881	1.0	1.0	1.0
scaffold_9788	1.0	1.0	1.0
scaffold_10306	1.0	1.0	1.0
scaffold_8395	1.0	1.0	1.0
scaffold_7319	1.0	1.0	1.0
scaffold_2276	1.0	0.9967420621144552	1.0
scaffold_1829	1.0	1.0	1.0
scaffold_2788	1.0	1.0	1.0
scaffold_3317	1.0	1.0	1.0
scaffold_2416	1.0	0.969798634066577	1.0
scaffold_1446	0.9996779739109325	0.9693135418167843	1.0
scaffold_7107	1.0	1.0	1.0
scaffold_4546	1.0	1.0	1.0
scaffold_6069	1.0	1.0	1.0
scaffold_2933	1.0	1.0	1.0
scaffold_9071	1.0	1.0	1.0
scaffold_6537	1.0	1.0	1.0
scaffold_339	1.0	0.25326400940913585	0.9291303534268169
scaffold_3889	1.0	1.0	1.0
scaffold_2630	1.0	0.5158933918354036	0.9591301949246046
scaffold_2967	1.0	1.0	1.0
scaffold_6452	1.0	1.0	1.0
scaffold_1172	1.0	1.0	1.0
scaffold_1178	1.0	1.0	1.0
scaffold_279	1.0	0.24564338237432995	1.0
scaffold_4770	1.0	1.0	1.0
scaffold_1182	1.0	0.9971946288623771	1.0
scaffold_1407	1.0	1.0	1.0
scaffold_890	1.0	0.16238066050966662	0.6105043952247514
scaffold_794	1.0	0.6813337605106784	1.0
scaffold_3864	1.0	1.0	1.0
scaffold_5076	1.0	1.0	1.0
scaffold_1000	1.0	0.9656948063962769	1.0
scaffold_5156	1.0	1.0	1.0
scaffold_5043	1.0	1.0	1.0
scaffold_7076	1.0	1.0	1.0
scaffold_3292	1.0	1.0	1.0
scaffold_5059	1.0	1.0	1.0
scaffold_1790	1.0	0.94648180075085	1.0
scaffold_1116	1.0	1.0	1.0
scaffold_383	1.0	1.0	1.0
scaffold_274	1.0	1.0	1.0
scaffold_1146	1.0	1.0	1.0
scaffold_182	1.0	1.0	1.0
scaffold_830	1.0	0.9974545149764542	1.0
scaffold_874	1.0	1.0	1.0
scaffold_1069	1.0	1.0	1.0
scaffold_371	1.0	1.0	1.0
scaffold_353	1.0	1.0	1.0
scaffold_1699	1.0	1.0	1.0
scaffold_7507	1.0	1.0	1.0
scaffold_44	1.0	1.0	1.0
scaffold_11557	1.0	1.0	1.0
scaffold_230	1.0	0.9950207997053375	0.9956559312461298
scaffold_2550	1.0	1.0	1.0
scaffold_100	1.0	1.0	1.0
scaffold_740	1.0	1.0	1.0
scaffold_461	1.0	1.0	1.0
scaffold_911	1.0	1.0	1.0
scaffold_50	1.0	1.0	1.0
scaffold_3221	1.0	1.0	1.0
scaffold_1463	1.0	1.0	1.0
scaffold_2112	1.0	1.0	1.0
scaffold_35	1.0	1.0	1.0
scaffold_1472	1.0	1.0	1.0
scaffold_479	1.0	1.0	1.0
scaffold_1054	1.0	1.0	1.0
scaffold_1449	0.9989128681763065	0.9641841988434241	1.0
scaffold_3800	1.0	1.0	1.0
scaffold_3101	1.0	1.0	1.0
scaffold_2482	1.0	1.0	1.0
scaffold_1671	1.0	1.0	1.0
scaffold_5167	1.0	1.0	1.0
scaffold_2686	1.0	1.0	1.0
scaffold_2073	1.0	1.0	1.0
scaffold_9725	1.0	1.0	1.0
scaffold_1173	1.0	0.8959406020498749	1.0
scaffold_7918	1.0	1.0	1.0
scaffold_2038	1.0	1.0	1.0
scaffold_8355	1.0	1.0	1.0
scaffold_4155	1.0	1.0	1.0
scaffold_3565	1.0	1.0	1.0
scaffold_6963	1.0	1.0	1.0
scaffold_6853	1.0	1.0	1.0
scaffold_1708	1.0	1.0	1.0
scaffold_1448	1.0	1.0	1.0
scaffold_9273	1.0	1.0	1.0
scaffold_175	1.0	0.9795292403932732	0.9836419084852497
scaffold_4260	1.0	1.0	1.0
scaffold_607	1.0	1.0	1.0
scaffold_552	1.0	0.9986757047252703	1.0
scaffold_7018	1.0	1.0	1.0
scaffold_566	1.0	0.951894238067516	1.0
scaffold_267	1.0	1.0	1.0
scaffold_684	1.0	1.0	1.0
scaffold_659	1.0	1.0	1.0
scaffold_2485	1.0	1.0	1.0
scaffold_567	1.0	1.0	1.0
scaffold_4048	1.0	1.0	1.0
scaffold_4453	1.0	1.0	1.0
scaffold_983	1.0	1.0	1.0
scaffold_2450	1.0	1.0	1.0
scaffold_1995	1.0	1.0	1.0
scaffold_205	1.0	1.0	1.0
scaffold_1193	1.0	1.0	1.0
scaffold_3562	1.0	1.0	1.0
scaffold_91	1.0	1.0	1.0
scaffold_108	1.0	1.0	1.0
scaffold_116	1.0	1.0	1.0
scaffold_241	1.0	1.0	1.0
scaffold_3457	1.0	1.0	1.0
scaffold_2338	1.0	1.0	1.0
scaffold_2386	1.0	0.8720558556977575	0.8893488572660629
scaffold_846	1.0	0.949595360523548	1.0
scaffold_6530	1.0	1.0	1.0
scaffold_1469	1.0	1.0	1.0
scaffold_2054	1.0	1.0	1.0
scaffold_2612	1.0	1.0	1.0
scaffold_2370	1.0	1.0	1.0
scaffold_7994	1.0	1.0	1.0
scaffold_508	1.0	1.0	1.0
scaffold_6362	1.0	1.0	1.0
scaffold_3126	1.0	1.0	1.0
scaffold_180	1.0	0.8307140286542611	0.9934646206967636
scaffold_1651	1.0	1.0	1.0
scaffold_1389	1.0	0.9585588268135631	1.0
scaffold_1398	1.0	1.0	1.0
scaffold_7091	1.0	1.0	1.0
scaffold_9340	1.0	1.0	1.0
scaffold_4430	1.0	1.0	1.0
scaffold_1999	1.0	0.9270701417541566	1.0
scaffold_1036	1.0	0.5851179619932929	1.0
scaffold_2882	1.0	1.0	1.0
scaffold_3951	1.0	1.0	1.0
scaffold_3138	1.0	1.0	1.0
scaffold_3248	1.0	1.0	1.0
scaffold_6641	1.0	1.0	1.0
scaffold_4084	1.0	1.0	1.0
scaffold_2419	1.0	1.0	1.0
scaffold_1529	1.0	1.0	1.0
scaffold_1262	0.9986364714251837	0.48169033416641405	1.0
scaffold_2597	1.0	1.0	1.0
scaffold_3438	1.0	1.0	1.0
scaffold_6054	1.0	0.8069403714565004	0.8833030486573794
scaffold_1953	1.0	0.7957790059964576	0.9847416266659516
scaffold_7006	1.0	1.0	1.0
scaffold_4510	1.0	1.0	1.0
scaffold_2145	1.0	0.9928072156186175	1.0
scaffold_7211	1.0	1.0	1.0
scaffold_2448	1.0	0.9078241360202193	0.9409102413315666
scaffold_1298	1.0	1.0	1.0
scaffold_3246	1.0	1.0	1.0
scaffold_2042	1.0	1.0	1.0
scaffold_2623	1.0	1.0	1.0
scaffold_3387	1.0	0.9176231748262669	0.9983548899478103
scaffold_4080	1.0	1.0	1.0
scaffold_1312	1.0	1.0	1.0
scaffold_4224	1.0	1.0	1.0
scaffold_435	1.0	1.0	1.0
scaffold_388	1.0	1.0	1.0
scaffold_1238	1.0	0.998382746668113	1.0
scaffold_557	1.0	1.0	1.0
scaffold_2607	1.0	1.0	1.0
scaffold_3301	1.0	1.0	1.0
scaffold_1109	1.0	0.9904831768771797	1.0
scaffold_610	1.0	1.0	1.0
scaffold_1048	1.0	0.978926699275934	1.0
scaffold_3202	1.0	1.0	1.0
scaffold_675	1.0	1.0	1.0
scaffold_691	0.9971008055561164	1.0	1.0
scaffold_2154	1.0	1.0	1.0
scaffold_1215	1.0	1.0	1.0
scaffold_440	1.0	1.0	1.0
scaffold_1826	1.0	1.0	1.0
scaffold_2777	1.0	1.0	1.0
scaffold_7240	1.0	1.0	1.0
scaffold_257	1.0	1.0	1.0
scaffold_573	1.0	0.9853442461112245	1.0
scaffold_2832	1.0	1.0	1.0
scaffold_2919	0.7705514642918307	1.0	1.0
